No	TMNo	EnNo	Name		GMNo	Mode	IN/OUT	Antipass	DateTime
168	1	377	          	1	1	 	0	07-02-2016  10:40:24AM
169	1	377	          	1	1	 	0	07-02-2016  10:40:25AM
170	1	381	          	1	1	 	0	07-02-2016  10:45:03AM
171	1	380	          	1	1	 	0	07-02-2016  06:30:42PM
172	1	379	          	1	1	 	0	07-02-2016  06:30:45PM
173	1	382	          	1	1	 	0	07-02-2016  06:30:49PM
174	1	288	          	1	1	 	0	07-02-2016  06:30:56PM
175	1	343	          	1	1	 	0	07-02-2016  06:30:59PM
176	1	383	          	1	1	 	0	07-02-2016  06:31:04PM
177	1	381	          	1	1	 	0	07-02-2016  06:31:06PM
178	1	335	          	1	1	 	0	07-02-2016  06:31:13PM
179	1	357	          	1	1	 	0	07-02-2016  06:31:29PM
180	1	363	          	1	1	 	0	07-02-2016  06:31:33PM
181	1	334	          	1	1	 	0	07-02-2016  06:31:37PM
182	1	355	          	1	1	 	0	07-02-2016  06:32:08PM
183	1	328	          	1	1	 	0	07-02-2016  06:32:21PM
184	1	328	          	1	1	 	0	07-02-2016  06:32:22PM
185	1	332	          	1	1	 	0	07-02-2016  06:32:41PM
186	1	352	          	1	1	 	0	07-02-2016  06:33:07PM
187	1	365	          	1	1	 	0	07-02-2016  06:33:16PM
188	1	376	          	1	1	 	0	07-02-2016  06:33:26PM
189	1	354	          	1	1	 	0	07-02-2016  06:33:49PM
190	1	354	          	1	1	 	0	07-02-2016  06:33:50PM
191	1	368	          	1	1	 	0	07-02-2016  06:34:35PM
192	1	320	          	1	1	 	0	07-02-2016  06:35:12PM
193	1	380	          	1	1	 	0	07-04-2016  09:42:35AM
194	1	343	          	1	1	 	0	07-04-2016  09:49:20AM
195	1	363	          	1	1	 	0	07-04-2016  09:56:54AM
196	1	381	          	1	1	 	0	07-04-2016  09:58:10AM
197	1	382	          	1	1	 	0	07-04-2016  10:05:17AM
198	1	334	          	1	1	 	0	07-04-2016  10:06:29AM
199	1	302	          	1	1	 	0	07-04-2016  10:13:30AM
200	1	365	          	1	1	 	0	07-04-2016  10:14:56AM
201	1	352	          	1	1	 	0	07-04-2016  10:18:40AM
202	1	355	          	1	1	 	0	07-04-2016  10:19:28AM
203	1	354	          	1	1	 	0	07-04-2016  10:19:38AM
204	1	354	          	1	1	 	0	07-04-2016  10:19:39AM
205	1	332	          	1	1	 	0	07-04-2016  10:26:39AM
206	1	313	          	1	1	 	0	07-04-2016  10:27:41AM
207	1	351	          	1	1	 	0	07-04-2016  10:28:10AM
208	1	351	          	1	1	 	0	07-04-2016  10:28:10AM
209	1	288	          	1	1	 	0	07-04-2016  10:28:29AM
210	1	368	          	1	1	 	0	07-04-2016  10:29:47AM
211	1	357	          	1	1	 	0	07-04-2016  10:32:43AM
212	1	383	          	1	1	 	0	07-04-2016  10:33:01AM
213	1	377	          	1	1	 	0	07-04-2016  10:34:25AM
214	1	377	          	1	1	 	0	07-04-2016  10:34:26AM
215	1	376	          	1	1	 	0	07-04-2016  10:34:41AM
216	1	320	          	1	1	 	0	07-04-2016  10:35:39AM
217	1	364	          	1	1	 	0	07-04-2016  10:39:48AM
218	1	364	          	1	1	 	0	07-04-2016  10:39:49AM
219	1	328	          	1	1	 	0	07-04-2016  10:42:54AM
220	1	328	          	1	1	 	0	07-04-2016  10:42:55AM
221	1	335	          	1	1	 	0	07-04-2016  10:55:57AM
222	1	380	          	1	1	 	0	07-04-2016  06:43:48PM
223	1	381	          	1	1	 	0	07-04-2016  06:58:58PM
224	1	363	          	1	1	 	0	07-04-2016  07:06:52PM
225	1	363	          	1	1	 	0	07-04-2016  07:06:53PM
226	1	334	          	1	1	 	0	07-04-2016  07:08:38PM
227	1	343	          	1	1	 	0	07-04-2016  07:09:32PM
228	1	382	          	1	1	 	0	07-04-2016  07:18:07PM
